,GICS Sector,GICS Sub-Industry,Name,open,high,low,close,daily_gain,daily_volatility,daily_gain%,volatility%
312,Information Technology,Communications Equipment,JNPR,24.612486100079412,24.87345536139796,24.37473447180303,24.62905083399524,0.016564733915806183,0.49872088959491623,0.07165999144172265,2.054838889426464
146,Financials,Financial Exchanges & Data,CBOE,66.08226767275615,66.6646075456712,65.50374559173942,66.1318768864177,0.04960921366163643,1.160861953931694,0.07143164321494631,1.7871904080609624
233,Health Care,Managed Health Care,UNH,120.92217633042101,121.93787418586197,119.93536934074652,121.00325655281935,0.08108022239872895,2.002504845115176,0.071395807802284,1.6836759444169154
153,Financials,Insurance Brokers,AON,99.05539714058787,99.75203820492462,98.4169863383638,99.11863383637794,0.06323669579031015,1.3350518665607618,0.07123061965411967,1.3692901748692232
250,Industrials,Air Freight & Logistics,EXPD,47.808144003177084,48.20386560762512,47.416474503574214,47.8432676727562,0.035123669579030875,0.7873911040508345,0.07050357467593069,1.6631143149136822
249,Industrials,Air Freight & Logistics,CHRW,67.71336973788732,68.2938166799046,67.17528212867354,67.76321763304213,0.04984789515488502,1.118534551231137,0.07048905133124721,1.6485564152730448
330,Information Technology,IT Consulting & Other Services,IT,86.71324861000794,87.41529634630656,86.0181357426529,86.76625893566313,0.053010325655282076,1.397160603653692,0.07003827779396675,1.6342548270085282
210,Health Care,Health Care Equipment,PKI,49.91692613185071,50.32139658459096,49.520686656076194,49.95082605242254,0.03389992057188243,0.8007099285146936,0.07002234592009614,1.6277212708973083
277,Industrials,Industrial Conglomerates,MMM,160.19989038919795,161.1680450357428,159.29996147736296,160.30633042096898,0.10644003177124724,1.8680835583796656,0.06934078848884973,1.1733599975795752
247,Industrials,Aerospace & Defense,TXT,40.408701350278,40.80803566322476,40.03499062748223,40.435361397934834,0.026660047656870557,0.7730450357426532,0.06908378753645167,1.9558939979444188
166,Financials,Multi-line Insurance,AIZ,75.36168387609206,75.98690786338372,74.78745488482919,75.40227164416206,0.04058776806989644,1.1994529785544086,0.06887667603035355,1.5983674722252208
92,Consumer Staples,Packaged Foods & Meats,HSY,98.07727561556798,98.7831971405879,97.41844535345527,98.1444320889594,0.06715647339158064,1.3647517871326424,0.06871864632499224,1.3946681350120465
134,Financials,Asset Management & Custody Banks,STT,73.21356949960287,73.86856910246229,72.61128133439243,73.2597855440826,0.04621604447974586,1.2572877680698964,0.06767639451531902,1.7424778096967999
278,Industrials,Industrial Conglomerates,ROP,171.93527005559963,173.17883621922175,170.738333042097,172.0563860206513,0.12111596505162793,2.4405031771247003,0.0675662808526854,1.4265903240478892
246,Industrials,Aerospace & Defense,TDG,214.95658459094523,216.93646417791908,212.99307815726772,215.1042017474183,0.14761715647339238,3.9433860206513156,0.06687574559939892,1.832748114708163
310,Information Technology,Communications Equipment,CSCO,27.725160047656864,27.946371326449565,27.522249324860994,27.743812946783173,0.018652899126290708,0.4241220015885626,0.06677578117161272,1.550727039295154
244,Industrials,Aerospace & Defense,LMT,206.91216449563143,208.3376699761716,205.59266656076264,207.02929308975357,0.11712859412231921,2.7450034154090597,0.06639306711868657,1.3529534820900657
318,Information Technology,Data Processing & Outsourced Services,PAYX,49.928315647339204,50.278052025417054,49.574840587768065,49.95931294678313,0.03099729944400328,0.7032114376489274,0.06585682171580796,1.4129883603848665
273,Industrials,Environmental & Facilities Services,WM,55.95534551231137,56.29224829229548,55.6554312946783,55.98817315329621,0.03282764098490878,0.6368169976171563,0.0652461948282287,1.159606914446703
303,Information Technology,Application Software,ANSS,93.53625496425731,94.360107386815,92.74584773629857,93.60052343129483,0.06426846703733086,1.6142596505162805,0.06406368339017685,1.7361614807803605
295,Industrials,Research & Consulting Services,EFX,97.40753772835576,98.14260325655282,96.6664536934075,97.46656870532146,0.05903097696584608,1.476149563145353,0.0640001201347875,1.5109569562775143
214,Health Care,Health Care Equipment,ZBH,105.54201350277995,106.41985432883237,104.69803820492456,105.60629070691023,0.06427720413026214,1.7218161239078635,0.06367961598971508,1.6384089906643868
82,Consumer Staples,Household Products,CHD,41.1780321683876,41.46443335980936,40.90865702938842,41.19577839555198,0.017746227164416338,0.5557763304209685,0.06367231177644037,1.3457947438697062
147,Financials,Financial Exchanges & Data,CME,95.33095313741059,96.11559555202551,94.53290127084996,95.3870984908657,0.05614535345512312,1.5826942811755376,0.06360546214377318,1.6888721240914863
421,Utilities,Multi-Utilities,AEE,44.97462271644157,45.32055845909452,44.6375947577443,45.00293884034948,0.02831612390786334,0.6829637013502794,0.06307897499722602,1.5352271920956995
274,Industrials,Human Resource & Employment Services,RHI,46.20834789515489,46.63319745830025,45.78763018268471,46.23563145353454,0.0272835583796665,0.8455672756155674,0.06231486303216547,1.847691123322877
328,Information Technology,IT Consulting & Other Services,DXC,85.88746511627912,86.64843488372091,85.20705209302326,85.9324186046512,0.04495348837209305,1.4413827906976746,0.06211786728141655,1.6879462965770935
207,Health Care,Health Care Equipment,IDXX,89.15552422557586,90.04726640190638,88.27333121525017,89.21214932486093,0.0566250992851473,1.773935186656075,0.06197299481782361,2.006881038954733
427,Utilities,Multi-Utilities,NEE,109.44144956314528,110.24737482128664,108.66761374106432,109.50706910246222,0.06561953931691798,1.5797610802223987,0.06097107484013492,1.4549765439009716
316,Information Technology,Data Processing & Outsourced Services,GPN,56.9672120730739,57.48442708498803,56.44729110405072,56.99956711675925,0.0323550436854647,1.0371359809372513,0.06054088819671688,1.7980427218585935
173,Financials,Property & Casualty Insurance,HIG,41.77171191421765,42.111567434471816,41.45026250992847,41.79652899126291,0.024817077045274034,0.6613049245432883,0.06043133191584446,1.6259197558069096
190,Health Care,Biotechnology,INCY,80.26372509928507,81.82605115170773,78.61125655281973,80.25800881652113,-0.005716282764098575,3.21479459888801,0.06009054288339995,4.112560857351591
282,Industrials,Industrial Machinery,FTV,61.09571960297766,61.58872034739462,60.63979404466498,61.1264516129032,0.0307320099255582,0.9489263027295293,0.0599869985521268,1.5915287119229973
231,Health Care,Managed Health Care,CNC,56.29774622716444,57.03187863383643,55.553246703733166,56.323987291501176,0.026241064336775293,1.4786319301032558,0.059795399269993145,2.608171163849272
222,Health Care,Health Care Supplies,COO,165.2538791898333,166.77239499602874,163.73045861795092,165.34057188244623,0.08669269261318534,3.041936378077843,0.059716358999921,1.8687085923961195
345,Information Technology,Semiconductors,QRVO,62.19302816901412,63.19883892445583,61.150867989756684,62.22192061459668,0.02889244558258649,2.047970934699107,0.05934950842921932,3.3740120710410393
422,Utilities,Multi-Utilities,CMS,36.26477760127089,36.53121652104851,35.99937394757749,36.285226370135014,0.020448768864177864,0.5318425734710089,0.058418847410976346,1.4848353655999875
98,Consumer Staples,Packaged Foods & Meats,TSN,49.402990468625845,49.879245194598816,48.943924622716516,49.429698173153234,0.026707704527402752,0.9353205718824475,0.058084896906817014,1.9252983771044452
75,Consumer Staples,Agricultural Products,ADM,42.37951945988878,42.762705877680744,42.01937029388402,42.40211278792688,0.02259332803812563,0.743335583796665,0.05794716647255468,1.7723547317375583
261,Industrials,Building Products,FBHS,50.382652899126334,50.88640635424943,49.89711771247015,50.41117950754566,0.02852660841938062,0.9892886417791907,0.05792753807374399,2.050097754641658
425,Utilities,Multi-Utilities,ES,51.25877003205135,51.63938806089742,50.8854238782051,51.28840945512816,0.029639423076923084,0.7539641826923074,0.05774109872034582,1.4752751710344434
272,Industrials,Environmental & Facilities Services,RSG,45.54036934074665,45.82058895949168,45.2863899126291,45.56663224781578,0.026262907069102382,0.5341990468625885,0.05738059113827551,1.2000788260949886
89,Consumer Staples,Packaged Foods & Meats,CPB,49.83653820492462,50.23079642573469,49.46291358220811,49.864789515488475,0.02825131056393961,0.7678828435266087,0.05733344636406953,1.5401376409665897
331,Information Technology,Internet Services & Infrastructure,ADP,86.96032168387607,87.55285210484497,86.3496542494043,87.00940111199355,0.049079428117553496,1.2031978554408287,0.05670642597803541,1.3812942090600075
248,Industrials,Agricultural & Farm Machinery,DE,94.74861405877682,95.49435083399514,94.03482724384432,94.80416203335986,0.05554797458300238,1.4595235901509123,0.05650470013534107,1.5589566021827894
203,Health Care,Health Care Equipment,BSX,17.895421048451155,18.063172200158853,17.724315409054782,17.90389197776014,0.008470929308975427,0.33885679110405104,0.056306344804395364,2.000295380315037
285,Industrials,Industrial Machinery,ITW,102.19494837172365,102.88698189038932,101.54521302621121,102.25405480540122,0.05910643367752184,1.3417688641779195,0.056243890713791725,1.325958795085021
259,Industrials,Building Products,AOS,36.439634630659285,36.76449880857827,36.11661691818907,36.46065329626687,0.021018665607625105,0.6478818903891977,0.055342104697720995,1.8393452460082154
142,Financials,Diversified Banks,CMA,51.64768864177925,52.17689817315324,51.13835146942015,51.674078633836345,0.02638999205718825,1.0385467037331235,0.05533186859762102,2.0426044345585743
159,Financials,Investment Banking & Brokerage,SCHW,30.972843208895977,31.30098220810163,30.63843200953141,30.988927720412942,0.01608451151707709,0.662550198570294,0.055284188754417735,2.1882776029301003
227,Health Care,Life Sciences Tools & Services,MTD,356.10082605242303,359.26321008737,353.07946386020694,356.29749801429665,0.19667196187450334,6.183746227164425,0.05481008821458395,1.7921748729101017
78,Consumer Staples,Distillers & Vintners,STZ,124.67694980142997,125.67201127879265,123.67454019062764,124.7117077045275,0.034757903097696406,1.9974710881652076,0.05414312849497863,1.6614250581539425
333,Information Technology,Internet Services & Infrastructure,VRSN,71.54669976171556,72.19009626687853,70.96604551231137,71.58306671961883,0.036366957903097435,1.2240507545671178,0.05394643339705293,1.7272460538790735
223,Health Care,Health Care Supplies,XRAY,53.79490301826847,54.243296346306586,53.34085321683874,53.82188244638607,0.02697942811755359,0.9024431294678301,0.053785161184358055,1.6629304857256504
313,Information Technology,Communications Equipment,MSI,70.36849880857828,70.91341334392371,69.86710698967418,70.4038999205719,0.03540111199364585,1.0463063542494029,0.05353444316064575,1.4813212580243587
431,Utilities,Multi-Utilities,XEL,36.763872200158886,37.021236775218405,36.50306195393169,36.78365766481333,0.019785464654487623,0.5181748212867355,0.05349270638495716,1.4234975385034638
168,Financials,Multi-line Insurance,LNC,53.46302223987288,54.01901556791096,52.918703256552774,53.48462271644173,0.021600476568705496,1.10031231135822,0.053256087997612354,2.1171679257087437
418,Utilities,Electric Utilities,WEC,52.29568308181095,52.68782787926924,51.907044559173954,52.32333995234317,0.027656870532168355,0.780783320095315,0.053199821792533825,1.5026656744993319
104,Consumer Staples,Tobacco,MO,53.74169992057192,54.111762589356594,53.37653486894357,53.76911834789517,0.027418427323272532,0.7352277204130261,0.0529965476881561,1.3631870410846105
90,Consumer Staples,Packaged Foods & Meats,GIS,55.59682200158856,55.97203669579021,55.23811795075448,55.62522637013494,0.028404368546465466,0.7339187450357432,0.05287451708615575,1.3181226284072909
4,Communication Services,Cable & Satellite,CHTR,207.98953534551234,210.40103939634648,205.63657442414606,208.08838911834812,0.09885377283558394,4.764464972200159,0.05250594766534813,2.324859890375028
324,Information Technology,Electronic Equipment & Instruments,FLIR,32.93404686258932,33.245052263701346,32.63126687847497,32.95123431294675,0.017187450357426484,0.6137853852263707,0.052353917068637734,1.8778928993288515
297,Industrials,Research & Consulting Services,NLSN,43.45559968228752,43.833014455917365,43.09891040508341,43.478959491660014,0.023359809372517915,0.7341040508339948,0.05225946966342072,1.710947337737216
228,Health Care,Life Sciences Tools & Services,TMO,134.18346306592548,135.19769864972184,133.15229912629087,134.24706115965046,0.06359809372517838,2.045399523431295,0.052127537969709176,1.537814642678391
162,Financials,Life & Health Insurance,PFG,50.775071485305816,51.20686648133443,50.32897370929307,50.796695790309826,0.02162430500397134,0.8778927720413021,0.05212528296031879,1.764668524415905
81,Consumer Staples,Food Retail,KR,28.484666401906235,28.753201191421784,28.21988490865766,28.496989674344707,0.012323272438443215,0.5333162827640987,0.051983946043639345,1.8523265124721622
63,Consumer Discretionary,Leisure Products,HAS,70.83037212073059,71.4831057982526,70.18752446386029,70.86050833995236,0.030136219221604532,1.2955813343923732,0.05197415157456084,1.8249427569179923
160,Financials,Life & Health Insurance,AFL,66.08916203335967,66.54092907069106,65.66906004765673,66.12238681493251,0.033224781572676554,0.8718690230341534,0.05189528333959093,1.3389380856811857
49,Consumer Discretionary,Home Improvement Retail,LOW,65.17691898332006,65.76043518665603,64.65109809372512,65.20807783955522,0.03115885623510734,1.1093370929308968,0.05152192369340569,1.7089648521525485
298,Industrials,Research & Consulting Services,VRSK,72.72239872914992,73.26457839555206,72.20365027799829,72.76034630659254,0.03794757744241448,1.0609281175536136,0.05146849027871432,1.475696713862481
174,Financials,Property & Casualty Insurance,PGR,32.01053216838762,32.23081048451148,31.79943471008738,32.027092930897545,0.01656076250992847,0.4313757744241461,0.050985597287477466,1.3448199901743048
170,Financials,Property & Casualty Insurance,ALL,67.1936838760921,67.62583502779988,66.80153200953141,67.2284829229547,0.03479904686258922,0.8243030182684661,0.05075135052061171,1.2395546316773416
212,Health Care,Health Care Equipment,SYK,101.43879070691034,102.14873455123121,100.72676600476566,101.48760127084974,0.0488105639396349,1.4219685464654486,0.04948164648058831,1.4063000179210932
155,Financials,Insurance Brokers,WLTW,133.87541666666664,134.93120056818185,132.71003314393923,133.9382007575756,0.06278409090909103,2.2211674242424246,0.04925150653872163,1.6927321252158887
321,Information Technology,Data Processing & Outsourced Services,WU,18.512013582208123,18.681904447974574,18.35513089753776,18.5204805401112,0.008466957903097722,0.32677355043685474,0.04882934162087887,1.781715568284607
103,Consumer Staples,Soft Drinks,PEP,97.42172994440023,97.98894416203359,96.89305512311356,97.4681572676728,0.04642732327243826,1.095889038919778,0.0484819245199624,1.1347466390762355
308,Information Technology,Application Software,ORCL,40.36892832140022,40.68189164677802,40.08709538583926,40.386626093874334,0.017697772474144807,0.5947962609387435,0.04795868743133765,1.4889933869405645
267,Industrials,Diversified Support Services,CTAS,88.38347116759344,88.99747037331211,87.74005162827653,88.41803097696595,0.03455980937251801,1.2574187450357446,0.047771210234536975,1.4320345830152257
72,Consumer Discretionary,Specialty Stores,ORLY,204.33396354249413,206.24202422557596,202.48699793486895,204.41181731532976,0.07785377283558316,3.755026290706917,0.047675884145229885,1.8099194226286643
268,Industrials,Electrical Components & Equipment,AME,52.332124702144505,52.72849444003172,51.94608212867362,52.357029388403504,0.02490468625893556,0.7824123113582221,0.04740213390354653,1.514291130880465
219,Health Care,Health Care Services,DGX,74.43211675933283,75.0350711675933,73.86801874503567,74.46902382843518,0.03690706910246224,1.1670524225575858,0.04738854800117531,1.6010925687725497
32,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",VFC,60.876833359809375,61.39706139793491,60.35269348689442,60.90233057982527,0.025497220015885634,1.044367911040507,0.047177046710028786,1.7244640440741945
410,Utilities,Electric Utilities,ED,67.18972597299434,67.655464892772,66.71814169976167,67.2230023828436,0.033276409849086544,0.9373231930103274,0.04714655638572379,1.4021377633161833
266,Industrials,Construction Machinery & Heavy Trucks,PCAR,60.55725972994436,61.10060969023033,59.99624845115163,60.58102462271645,0.023764892772041378,1.1043612390786344,0.04688742802957416,1.84682177201683
96,Consumer Staples,Packaged Foods & Meats,MKC,83.29021834789523,83.8620332009531,82.73195599682292,83.32607625099288,0.03585790309769682,1.1300772041302622,0.04682826840272364,1.3505040114190594
280,Industrials,Industrial Machinery,DOV,77.82842732327248,78.526651310564,77.14622033359805,77.86285146942026,0.03442414614773624,1.3804309769658445,0.04668022436623058,1.8213516153751335
217,Health Care,Health Care Facilities,UHS,106.08505559968228,107.2447636219222,104.90950786338352,106.13315329626673,0.04809769658459102,2.335255758538521,0.04654343490090969,2.1949765887936965
79,Consumer Staples,Drug Retail,WBA,73.0667712470213,73.749932406672,72.38137299444,73.0920015885622,0.02523034154090564,1.3685594122319318,0.04644368536489355,1.8845238286404549
198,Health Care,Health Care Distributors,WAT,131.25476489277168,132.299322239873,130.20162454328837,131.31683478951547,0.06206989674344674,2.09769769658459,0.04641355945641377,1.6004265437530178
387,Real Estate,Residential REITs,AIV,37.47486100079437,37.792993089753786,37.15344146147738,37.49065925337569,0.01579825258141395,0.6395516282764104,0.04599018905178449,1.7134254289866544
133,Financials,Asset Management & Custody Banks,NTRS,71.6442254169976,72.26055083399513,71.02567299444007,71.67401747418576,0.029792057188244944,1.2348778395552045,0.04576996548557347,1.7299928747571531
180,Financials,Regional Banks,MTB,128.0518705321685,129.06496703733117,127.0247549642573,128.1102700555995,0.05839952343129477,2.040212073073867,0.04508245870393856,1.5903675259475891
366,Materials,Metal & Glass Containers,BLL,33.16222200158852,33.41835178713263,32.8935786338364,33.17507942811753,0.012857426528991314,0.5247731532962672,0.044784116815455396,1.5796377197027884
21,Consumer Discretionary,Apparel Retail,LB,66.42372120730731,67.14950826052426,65.71188427323281,66.44763701350287,0.023915806195393078,1.4376239872915026,0.044717749122815516,2.2185446127885626
286,Industrials,Industrial Machinery,PH,125.68210881652111,126.73133955520258,124.61942525814138,125.7333677521843,0.05125893566322473,2.1119142970611593,0.04468712990647401,1.7193773245675228
66,Consumer Discretionary,Restaurants,MCD,114.14522200158864,114.84208856235126,113.50627974583004,114.19626687847496,0.05104487688641802,1.3358088165210475,0.044424751893785266,1.1731453317473626
294,Industrials,Railroads,UNP,96.49735186656069,97.33405250198562,95.7165889594916,96.53719618745025,0.03984432088959492,1.6174635424940433,0.04419728536133889,1.686400043609711
407,Utilities,Electric Utilities,AEP,58.4403057982526,58.86015464654486,58.021686814932394,58.466139793486946,0.025833995234312984,0.8384678316123904,0.04408322970514402,1.4481116787401875
262,Industrials,Building Products,JCI,40.90810071485314,41.25126012708498,40.578484352660986,40.925486894360795,0.017386179507545688,0.6727757744241453,0.0440428457273676,1.657170648628232
335,Information Technology,Semiconductor Equipment,KLAC,72.3631454328832,73.04231731532975,71.67358165210472,72.39090309769657,0.027757664813343953,1.3687356632247802,0.043717520303229264,1.880908221157233
373,Materials,Specialty Chemicals,ECL,112.41474980142974,113.16779102462272,111.67487482128666,112.45897537728358,0.044225575853852575,1.4929162033359817,0.0434715355572235,1.347014553385553
220,Health Care,Health Care Services,LH,119.64764495631438,120.60475504368553,118.69526648133429,119.69945988880082,0.051814932486099946,1.909488562351076,0.04332767407232534,1.6011592836891606
367,Materials,Paper Packaging,AVY,64.4475416203337,64.94932708498804,63.94761429706122,64.47580619539325,0.028264575059571084,1.001712787926926,0.0433256241941853,1.589891708026024
405,Real Estate,Specialized REITs,SBAC,108.7161675933279,109.75656187450362,107.68442716441626,108.76632684670376,0.050159253375694955,2.0721347100873695,0.04323999468032019,1.907784995787476
290,Industrials,Industrial Machinery,XYL,41.41547267672748,41.76388498808589,41.076026370135,41.43409451945987,0.018621842732327167,0.6878586179507564,0.04298357585819327,1.7037779823033994
195,Health Care,Health Care Distributors,CAH,72.28358220810172,72.90623979348698,71.67567839555201,72.31219221604447,0.028610007942811516,1.2305613979348693,0.04285226449308305,1.7035520564627227
426,Utilities,Multi-Utilities,EXC,33.66422160444798,33.969245988880104,33.36908474980138,33.67821286735502,0.013991262907069101,0.6001612390786342,0.04245275975684817,1.7995250853884162
181,Financials,Regional Banks,PNC,95.0261159650516,95.77636918189037,94.30877426528984,95.06642573471,0.040309769658459046,1.4675949166004765,0.04229915965502868,1.5432729012103525
430,Utilities,Multi-Utilities,SRE,101.30560762509937,102.0702087370928,100.54172684670375,101.34629070691031,0.040683081810961204,1.5284818903891968,0.042280027008050294,1.5172256342546482
251,Industrials,Air Freight & Logistics,FDX,162.25398339952343,163.56166258935656,161.01556664019063,162.3173153296268,0.06333193010325668,2.546095949166005,0.04210129209674732,1.600071093678903
87,Consumer Staples,Hypermarkets & Super Centers,WMT,75.39099658459097,75.9023710881653,74.92681389992069,75.42371723590146,0.032720651310564446,0.9755571882446396,0.042086487227855005,1.2983699529466806
432,Utilities,Water Utilities,AWK,60.12553613979354,60.56986560762509,59.680333598093675,60.15078633836376,0.0252501985702938,0.8895320095313732,0.04173498566851858,1.4862736478983236
226,Health Care,Life Sciences Tools & Services,IQV,67.53625313283227,68.18711102756879,66.8697174603175,67.56620718462827,0.029954051796156938,1.3173935672514618,0.041476188894377736,1.9926810916524031
0,Communication Services,Advertising,IPG,20.14962247815727,20.33365607625097,19.967156235107193,20.15734789515488,0.007725416997617182,0.366499841143765,0.041469810111046834,1.8353059137418546
202,Health Care,Health Care Equipment,BDX,146.9552442414612,147.97237291501196,145.8916355837963,147.02008737092916,0.06484312946783181,2.0807373312152486,0.040957207135685,1.397446562592477
209,Health Care,Health Care Equipment,MDT,71.14175718824467,71.66007378872126,70.62594535345512,71.16799046862589,0.02623328038125517,1.0341284352660869,0.04084321116503694,1.461130620659662
101,Consumer Staples,Soft Drinks,KO,42.09836997617155,42.345503494837224,41.86899928514691,42.11642573471009,0.018055758538522454,0.47650420969023066,0.04060170218080275,1.1364846710885843
429,Utilities,Multi-Utilities,PNW,67.53129078633827,68.02775877680693,67.02743558379672,67.56025416997616,0.02896338363780782,1.0003231930103262,0.04060112198146839,1.4998965236109894
208,Health Care,Health Care Equipment,ISRG,201.8887514694197,203.85556417791878,199.95035043685394,201.9753898332009,0.08663836378077781,3.9052137410643297,0.040529433483469726,2.0044324645516074
61,Consumer Discretionary,Internet & Direct Marketing Retail,EBAY,42.32241493248609,42.729554725973074,41.9230379666402,42.33258220810165,0.01016727561556793,0.8065167593328044,0.04038331719156864,1.9370308261627402
383,Real Estate,Office REITs,ARE,91.94706513105636,92.68540198570295,91.1907808578236,91.98567911040504,0.038613979348689556,1.4946211278792665,0.04007536711438762,1.6407895755426336
97,Consumer Staples,Packaged Foods & Meats,SJM,115.20636489277196,116.03139126290705,114.37681302621108,115.25293884034949,0.04657394757744253,1.6545782366957893,0.0399185642296814,1.4388764411588981
411,Utilities,Electric Utilities,EIX,63.121937251787216,63.61215329626679,62.626702144559125,63.1467394757745,0.0248022239872914,0.9854511517077047,0.03972880456522615,1.5790154672382835
415,Utilities,Electric Utilities,PEG,40.6151787132644,40.939218189038975,40.285370373312176,40.63268467037333,0.017505957108816503,0.6538478157267678,0.039472856270646256,1.615011299113527
256,Industrials,Airlines,LUV,37.489456870532095,37.92369356632247,37.04772637013504,37.498586100079436,0.009129229547259705,0.8759671961874492,0.039469725695583185,2.343063546776881
65,Consumer Discretionary,Restaurants,DRI,63.64211675933275,64.21028816521061,63.09799308975382,63.664042891183435,0.021926131850675,1.1122950754567127,0.03931627532605336,1.7493931873044775
374,Materials,Specialty Chemicals,IFF,111.76356235107208,112.60822454328824,110.9228552025416,111.80523431294688,0.04167196187450323,1.6853693407466261,0.03926028941467904,1.5132435197925762
224,Health Care,Health Care Technology,CERN,59.096254964257334,59.658352978554404,58.52512970611598,59.11763542494047,0.02138046068308189,1.133223272438445,0.03908063566243729,1.9291022284580606
401,Real Estate,Specialized REITs,EQIX,290.3103018268471,293.158626449563,287.37057450357395,290.43088800635434,0.12058617950754545,5.788051945988876,0.038999211899864314,2.0583931771502333
68,Consumer Discretionary,Restaurants,YUM,75.42209872914997,76.02712343129471,74.84491429706111,75.45100873709303,0.028910007942811622,1.1822091342335175,0.038867615767698115,1.5653812092876593
148,Financials,Financial Exchanges & Data,ICE,48.73960223285487,49.15094282296653,48.326590669856444,48.75515948963317,0.015557256778309454,0.8243521531100491,0.038723959000133416,1.734000518771875
408,Utilities,Electric Utilities,D,70.81461477362998,71.3139156473392,70.30199245432878,70.84073073868153,0.026115965051628297,1.0119231930103256,0.03837866395102812,1.432320983416228
311,Information Technology,Communications Equipment,FFIV,113.23767084988059,114.43618355837962,112.08215901509139,113.29063947577437,0.052968625893566525,2.3540245432883222,0.03825239891041176,2.125821512638052
88,Consumer Staples,Packaged Foods & Meats,CAG,37.40079825258143,37.68580627482128,37.12033272438447,37.41592533756951,0.01512708498808575,0.565473550436855,0.03809907100967991,1.505086722743694
376,Materials,Specialty Chemicals,PPG,100.16525814138208,100.95217474185867,99.39258586179504,100.19876092136609,0.03350277998411445,1.5595888800635396,0.038050278315022626,1.5768454601509527
77,Consumer Staples,Distillers & Vintners,BF.B,46.23300039714059,46.60065774424145,45.86821866560759,46.252629070691015,0.01962867355043695,0.7324390786338351,0.038039992624640875,1.578040478913115
193,Health Care,Health Care Distributors,ABC,82.06642970611594,82.78177394757739,81.349889197776,82.09297855440833,0.026548848292295466,1.4318847498014315,0.037965254707518804,1.7279321923942454
164,Financials,Life & Health Insurance,UNM,36.792875297855424,37.11312930897534,36.47683836378082,36.80374900714843,0.010873709293089904,0.6362909451945998,0.03742799144549464,1.7620455464630822
85,Consumer Staples,Household Products,KMB,114.75624789515473,115.51968832406666,114.02673788721224,114.80027005559981,0.044022160444797405,1.492950436854647,0.03731413345362729,1.2998527774266404
271,Industrials,Electrical Components & Equipment,ROK,123.72312152501988,124.80326187450379,122.64612644956313,123.75925337569518,0.03613185067513876,2.1571354249404298,0.03729187679651173,1.770404568893542
348,Information Technology,Semiconductors,XLNX,49.81931612390792,50.270836775218456,49.35950540111198,49.83347418586186,0.014158061953931576,0.9113313741064331,0.03715427868900056,1.841512260844392
105,Consumer Staples,Tobacco,PM,93.02486505162831,93.64407768069908,92.41847887212091,93.0600953137411,0.03523026211278795,1.2255988085782359,0.036738897933072244,1.3217608261463427
200,Health Care,Health Care Equipment,ABT,42.92475806195392,43.258709849086586,42.60101945988883,42.940325655281995,0.015567593328037957,0.657690389197776,0.0367060757950499,1.5436364883260367
423,Utilities,Multi-Utilities,CNP,23.540849880857817,23.73276203335978,23.351576806989694,23.54952740270055,0.008677521842732353,0.38118522637013547,0.0366924074218932,1.6539092307850367
194,Health Care,Health Care Distributors,BMY,56.835656642800274,57.376035799522576,56.3065828162291,56.852879872712826,0.017223229912490017,1.0694529832935566,0.03664787606899183,1.877424740914116
163,Financials,Life & Health Insurance,PRU,87.01823661636213,87.8053554408261,86.25949722001582,87.043995234313,0.025758617950754625,1.5458582208101694,0.036638256964867215,1.8190438930289927
381,Real Estate,Industrial REITs,DRE,21.417045274027,21.597911358220735,21.2329795869738,21.424686258935647,0.007640984908657664,0.36493177124702164,0.036286172930175824,1.7400961789354712
221,Health Care,Health Care Supplies,ALGN,83.62693804606832,84.66559372517871,82.52461596505155,83.664518268467,0.037580222398729254,2.140977760127086,0.03623018868909413,2.5162728236089666
284,Industrials,Industrial Machinery,IR,67.1399523431295,67.71506719618753,66.5868731532963,67.16438443208892,0.02443208895949163,1.1281940428911832,0.036138625535532265,1.7139645646541355
176,Financials,Regional Banks,CFG,28.80550000000002,29.132458000000046,28.475323764705877,28.81504117647054,0.009541176470588473,0.6571342352941176,0.036064220975784135,2.3233727998462843
424,Utilities,Multi-Utilities,DTE,85.21248212867343,85.8041483717236,84.60175972994446,85.24238284352653,0.029900714853057935,1.2023886417791918,0.0360220155438406,1.4257888224723199
183,Financials,Regional Banks,ZION,32.161477124702174,32.509289753772855,31.80224114376492,32.171790309769655,0.010313185067513898,0.7070486100079417,0.035940487089648594,2.2284380966530186
83,Consumer Staples,Household Products,CL,67.42871731532968,67.85083185067508,67.02005512311364,67.45219618745035,0.023478872120730875,0.8307767275615573,0.03543385602588195,1.2400104118511337
199,Health Care,Health Care Equipment,A,49.187863383637776,49.600058697378856,48.78202597299444,49.20202541699766,0.014162033359809208,0.8180327243844322,0.03536053797766735,1.6979926048640965
325,Information Technology,Electronic Manufacturing Services,TEL,64.14378689436059,64.64816020651315,63.64582700556,64.1630579825258,0.01927108816521047,1.002333200953139,0.034954927757274434,1.5795252978527785
175,Financials,Property & Casualty Insurance,TRV,105.2619102462273,105.90109729944402,104.62860071485316,105.29890786338355,0.036997617156473685,1.2724965845909457,0.03489696447961329,1.2078414640155868
84,Consumer Staples,Household Products,CLX,111.45704924543293,112.19935393169169,110.71765552025398,111.49233518665618,0.03528594122319312,1.4816984114376481,0.03488424711788842,1.323704800127178
