,GICS Sub-Industry,open,high,low,close,daily_gain,daily_volatility,daily_gain%,volatility%
112,"Technology Hardware, Storage & Peripherals",54.47248779670107,55.060111868043364,53.88464393187607,54.48523109829678,0.012743301595815847,1.1754679361673537,0.0443471508446475,2.313341710216548
59,Household Products,83.70501165607618,84.25857686656053,83.1682763899921,83.73514495631439,0.03013330023828441,1.0903004765687068,0.04282613709345959,1.3023406833186648
54,Home Improvement Retail,90.05293522637007,90.76814678316111,89.37988014297068,90.09046068308177,0.037525456711676036,1.3882666401906247,0.04277733405244462,1.5862850308560235
117,Water Utilities,60.12553613979354,60.56986560762509,59.680333598093675,60.15078633836376,0.0252501985702938,0.8895320095313732,0.04173498566851858,1.4862736478983236
85,Multi-line Insurance,57.38568043420711,57.86500791633556,56.92270230341549,57.40601998940946,0.020339555202541614,0.9423056129203081,0.0408946437499097,1.6498082276776345
91,Packaged Foods & Meats,63.51871562853901,63.99163269158159,63.051738406946576,63.54365194412995,0.024936315590789102,0.9398942846357088,0.039640310458790635,1.5112698902233237
106,Soft Drinks,59.523752025417004,59.931310458035576,59.133875509663675,59.54883227429181,0.025080248874768212,0.7974349483717234,0.03953350752432747,1.4864774620020402
52,Health Care Technology,59.096254964257334,59.658352978554404,58.52512970611598,59.11763542494047,0.02138046068308189,1.133223272438445,0.03908063566243729,1.9291022284580606
95,Property & Casualty Insurance,68.08994263020526,68.54168764325415,67.64322253489182,68.11393225916281,0.023989628957222165,0.8984651083626461,0.038465564661250715,1.3690757921079295
78,Life & Health Insurance,58.027490865766644,58.514959920571826,57.546693566322475,58.04673709293083,0.01924622716441619,0.9682663542494031,0.03797334199109898,1.7104691258687958
50,Health Care Services,92.1625602065132,92.89468760921363,91.4401228223457,92.19616653428662,0.03360632777336509,1.4545647868678833,0.03753751268828412,1.5884373712915614
16,Building Products,43.734763305246126,44.14175460723027,43.32761855123694,43.750592076651365,0.015828771405273192,0.8141360559934734,0.035383845458575446,1.922433998043356
38,Electronic Manufacturing Services,64.14378689436059,64.64816020651315,63.64582700556,64.1630579825258,0.01927108816521047,1.002333200953139,0.034954927757274434,1.5795252978527785
22,Construction Machinery & Heavy Trucks,76.73910242255769,77.38784185861812,76.04866993645753,76.76032565528205,0.021223232724384377,1.3391719221604443,0.034847477105227065,1.788706046692892
35,Electrical Components & Equipment,75.63339058776792,76.26236044479757,75.00763760921382,75.65652005559964,0.02312946783161224,1.2547228355837932,0.03477308559940616,1.6560553421443134
65,Industrial Conglomerates,116.2210964058777,116.98755691024624,115.47983349880857,116.28376370135032,0.06266729547259717,1.5077234114376532,0.034674967695990086,1.3351695615404893
42,Food Distributors,43.06207307386811,43.355958697378824,42.78417029388396,43.07771247021448,0.015639396346306584,0.5717884034948376,0.03424425960754803,1.3280197310376438
67,Industrial Machinery,102.66204344653403,103.52500634998572,101.79752966601149,102.69249743193878,0.030453985405556987,1.7274766839741862,0.03381526227603542,1.7192213568161259
46,Health Care Distributors,97.02487774099586,97.86175336334705,96.17256567796623,97.05211069915217,0.027232958156779494,1.6891876853813501,0.0334612057562058,1.7294034124526896
98,Regional Banks,43.218440629204345,43.596101562661744,42.84139983441988,43.23529967918859,0.01685904998447692,0.7547017282417448,0.03320114157112664,1.957978291807507
108,Specialty Chemicals,124.55039449298398,125.5917635424939,123.52805837966676,124.59918122848822,0.04878673550436866,2.0637051628276457,0.03268649030409622,1.7362984054345392
62,Hypermarkets & Super Centers,108.8869102462269,109.61465186656083,108.16835385226372,108.91938002382834,0.03246977760127112,1.4462980142970618,0.031962077416942916,1.3199423385736575
116,Trucking,83.01665607625112,83.76298721207296,82.28650381254965,83.04664376489282,0.02998768864177923,1.4764833995234317,0.031463530259280566,1.7794156912957082
105,Semiconductors,55.244295933014136,55.843389507860316,54.604452399180076,55.25880606971987,0.014510136705399817,1.2389371086807885,0.031323253969133005,2.4045836074395757
113,Thrifts & Mortgage Finance,15.79307871326448,15.918613661636208,15.662490309769659,15.797397855440847,0.004319142176330416,0.2561233518665601,0.03082431534718028,1.6173502381713754
34,Electric Utilities,54.15472448371744,54.55298332671427,53.75058076515786,54.172637417262365,0.017912933545141715,0.8024025615567948,0.029151576298478674,1.500749148246133
76,Investment Banking & Brokerage,77.95418594122329,78.66147170373333,77.24541372120738,77.9722468228754,0.018060881652104736,1.4160579825258142,0.028388641186698257,1.9641254639906818
68,Industrial REITs,33.65332208101675,33.92695945194593,33.36794980142971,33.66138800635427,0.008065925337569481,0.5590096505162827,0.027840565033222284,1.6992696018473423
6,Apparel Retail,54.010406354249334,54.529399543288186,53.49742974582993,54.02348401509137,0.013077660841938054,1.031969797458301,0.027171147529154418,1.9891413928012789
24,Consumer Electronics,47.4131212073074,47.87350254169976,46.95109396346305,47.42383121525021,0.010710007942811814,0.9224085782366969,0.026738108469642682,1.9690374412814633
102,Restaurants,158.97714622716487,160.47969370929192,157.51088100079502,158.983914455918,0.006768228752978434,2.968812708498812,0.025193398604390342,1.651056689357375
104,Semiconductor Equipment,62.547278474980104,63.18449849086572,61.86335734710083,62.55250595710877,0.005227482128673535,1.3211411437648926,0.02424179585426029,2.1057545676469474
115,Trading Companies & Distributors,90.18663907863382,91.46381501191425,88.90133764892778,90.2101826846704,0.023543606036537084,2.5624773629864976,0.024241467083279396,2.9882779930646945
82,Movies & Entertainment,63.484826235584926,64.14310014415165,62.80462642092245,63.5018275329488,0.017001297364085535,1.3384737232289998,0.023569908809086312,2.1150448098841323
60,Housewares & Specialties,38.55407466243046,38.90819245432889,38.193634233518665,38.56042891183478,0.006354249404289068,0.7145582208101661,0.023463006778463417,1.8741451254412147
101,Residential REITs,98.002396902303,98.806941607096,97.1656461344986,98.01802753508085,0.015630632777336607,1.6412954725972997,0.02341460187263109,1.6794782599122082
